Id,SalePrice
2053,139750.5838
2054,99299.95603
2055,142956.8454
2056,123954.8561
2057,125821.4684
2058,253156.4446
2059,135806.7658
2060,145682.0912
2061,182567.1458
2062,134039.0901
2063,114960.4397
2064,135203.064
2065,123649.9448
2066,211510.1269
2067,142850.1195
2068,146548.1179
2069,99427.83202
2070,111780.0306
2071,110067.8117
2072,141075.4461
2073,133426.5826
2074,159315.0367
2075,150950.6285
2076,116349.7414
2077,142836.78
2078,131895.7354
2079,128290.7938
2080,120315.7673
2081,133968.9136
2082,136353.6345
2083,144213.2279
2084,115369.2721
2085,136150.7493
2086,148185.6318
2087,120934.1095
2088,108048.4896
2089,86578.58964
2090,159234.8151
2091,134200.5326
2092,144635.6634
2093,152618.6897
2094,113023.221
2095,155380.5486
2096,84160.79029
2097,92605.95063
2098,141715.7689
2099,60567.35797
2100,143889.9939
2101,115674.9679
2102,140831.7658
2103,108383.3225
2104,140825.8822
2105,155083.6359
2106,100085.0645
2107,164983.8547
2108,124283.5338
2109,134301.2645
2110,131334.0574
2111,158435.6499
2112,136004.6752
2113,116777.8857
2114,104226.6768
2115,154728.7528
2116,108752.4329
2117,155254.4944
2118,123756.2061
2119,97416.50437
2120,108122.3058
2121,98915.21587
2122,116357.6363
2123,93673.9474
2124,158578.4774
2125,136177.8973
2126,153600.8491
2127,143204.5647
2128,151749.9006
2129,111811.8038
2130,151241.6092
2131,158543.7905
2132,111939.5518
2133,106228.8507
2134,113299.7458
2135,92920.70308
2136,115803.5385
2137,138593.8876
2138,144495.2531
2139,154907.1731
2140,132398.2205
2141,145153.6127
2142,137948.127
2143,144533.6695
2144,121740.9043
2145,124774.8121
2146,173206.6199
2147,147953.9784
2148,124586.971
2149,128099.3586
2150,183461.9243
2151,110280.4809
2152,157474.4369
2153,140762.4429
2154,112578.6098
2155,161019.6361
2156,289222.4315
2157,214590.445
2158,264956.7283
2159,234548.4571
2160,203399.2962
2161,249166.7744
2162,350651.2534
2163,345007.5806
2164,237488.6097
2165,172959.4652
2166,141189.3908
2167,180733.9097
2168,213686.8225
2169,216111.948
2170,225580.2377
2171,150461.2776
2172,143853.9397
2173,166411.5665
2174,248639.6837
2175,266472.7753
2176,300081.2686
2177,266796.1356
2178,220612.1153
2179,144749.1717
2180,210864.2571
2181,193872.2279
2182,244955.4111
2183,212459.9949
2184,137430.1194
2185,143529.9246
2186,147570.1156
2187,149328.5855
2188,157398.1816
2189,275098.2444
2190,102996.0585
2191,120218.113
2192,108483.4235
2193,105316.3605
2194,99903.12773
2195,116137.2014
2196,134704.4988
2197,109442.6845
2198,144379.9996
2199,160481.4876
2200,123129.1585
2201,135637.8874
2202,175015.9349
2203,159271.4586
2204,171213.559
2205,115649.8762
2206,119020.376
2207,162297.6037
2208,215122.7791
2209,177435.282
2210,121986.9249
2211,94380.41882
2212,110316.374
2213,97347.70534
2214,143172.5019
2215,97234.17997
2216,144370.1811
2217,92140.03288
2218,112418.1696
2219,89263.45097
2220,96684.68277
2221,293120.9243
2222,249423.7476
2223,319699.4544
2224,212161.858
2225,147816.7431
2226,161484.928
2227,206787.3654
2228,245180.9431
2229,228505.3253
2230,154188.048
2231,235298.6463
2232,180190.508
2233,184163.4194
2234,192294.0312
2235,206178.1609
2236,222652.1968
2237,298774.4258
2238,179741.7776
2239,130772.4051
2240,155458.3935
2241,149629.0364
2242,139165.4084
2243,133475.1978
2244,96014.1339
2245,92336.57785
2246,132968.8715
2247,97393.70587
2248,120196.4419
2249,121360.417
2250,131827.8583
2251,182658.0281
2252,170484.7562
2253,162113.3678
2254,179777.8867
2255,179841.1389
2256,194801.3487
2257,201255.6216
2258,162555.309
2259,177544.4293
2260,160140.0033
2261,167692.8649
2262,194952.091
2263,358854.0057
2264,387432.0316
2265,177675.1619
2266,254678.7986
2267,311851.3199
2268,373306.9248
2269,162243.4683
2270,195621.756
2271,199299.767
2272,193310.5518
2273,160549.4421
2274,160689.0732
2275,166250.9543
2276,165476.0043
2277,165010.0487
2278,145933.4279
2279,124736.3814
2280,126072.3364
2281,194382.8008
2282,195850.7864
2283,93872.24755
2284,115452.3351
2285,110351.5581
2286,127606.9635
2287,334964.535
2288,280085.2021
2289,333661.8844
2290,402213.1929
2291,363101.89
2292,395837.8826
2293,404527.9033
2294,387018.966
2295,427934.98
2296,330727.4482
2297,337006.716
2298,351886.5478
2299,467724.681
2300,319323.8786
2301,320513.0614
2302,233773.8408
2303,215495.8572
2304,274447.2438
2305,194693.0948
2306,194693.0948
2307,190739.2411
2308,214200.7339
2309,273979.0241
2310,213565.4474
2311,182078.2302
2312,227829.3415
2313,191000.7376
2314,183810.0186
2315,196717.3989
2316,192611.795
2317,159013.7298
2318,200272.7878
2319,186370.9469
2320,180197.5654
2321,198556.1029
2322,171130.0917
2323,159865.3511
2324,179712.5162
2325,217077.8781
2326,180168.746
2327,221426.2337
2328,227277.2382
2329,180973.6225
2330,179487.4001
2331,320122.5156
2332,372994.6877
2333,303318.1997
2334,275550.9802
2335,251999.0545
2336,306829.0117
2337,213114.3059
2338,245971.1261
2339,210752.0551
2340,352271.3347
2341,208199.1952
2342,205471.7398
2343,215264.7636
2344,240080.1675
2345,257006.8875
2346,212469.5366
2347,205518.0818
2348,219663.585
2349,225341.0542
2350,330476.8823
2351,283943.1534
2352,239574.4437
2353,308276.23
2354,135246.1691
2355,157705.0385
2356,163306.5275
2357,218164.149
2358,215942.9892
2359,142935.9157
2360,125807.5238
2361,138027.8284
2362,297676.0443
2363,138216.72
2364,152771.1569
2365,199679.3637
2366,164615.8106
2367,197553.2583
2368,182945.1027
2369,214470.7314
2370,175017.9463
2371,181439.3636
2372,200401.4589
2373,229732.2685
2374,309378.248
2375,204060.1754
2376,273123.4282
2377,289525.0054
2378,154350.6747
2379,177330.2951
2380,147744.7697
2381,159548.9318
2382,186524.339
2383,183402.8474
2384,235371.8559
2385,149509.6514
2386,143452.1
2387,139922.0146
2388,143958.829
2389,136111.2725
2390,145981.9566
2391,126120.7179
2392,121477.9904
2393,156165.6232
2394,145561.4292
2395,173602.983
2396,147392.4538
2397,204493.5928
2398,100211.3067
2399,66209.10459
2400,73506.64985
2401,116866.2891
2402,132892.1458
2403,143218.362
2404,143495.6602
2405,158548.7585
2406,126528.2581
2407,127736.3285
2408,143415.1286
2409,137792.0572
2410,157781.2695
2411,121042.5438
2412,139978.4151
2413,134016.0018
2414,138070.3375
2415,139408.1053
2416,116378.2696
2417,128730.5309
2418,119272.3517
2419,139852.5758
2420,119250.0551
2421,142035.8659
2422,120278.7202
2423,167238.3051
2424,145392.4878
2425,245927.0299
2426,123140.0413
2427,132389.235
2428,152975.3595
2429,116486.9917
2430,125981.2968
2431,115507.6954
2432,132732.737
2433,136195.5964
2434,139582.8966
2435,134877.9236
2436,122967.3691
2437,116399.345
2438,122461.9312
2439,121840.0252
2440,117255.8892
2441,91032.73908
2442,89206.33087
2443,112268.6735
2444,122276.627
2445,104847.5356
2446,126967.0468
2447,248317.9082
2448,156417.5043
2449,117807.2074
2450,145713.1283
2451,118839.1969
2452,197517.3982
2453,121287.1757
2454,134136.4393
2455,102425.7422
2456,129135.5762
2457,117076.6097
2458,118561.7223
2459,124949.8217
2460,136145.2253
2461,119697.5807
2462,133958.5517
2463,115524.8209
2464,156815.4856
2465,134338.1497
2466,114189.042
2467,123217.2448
2468,105445.9045
2469,103048.5392
2470,205313.5556
2471,167837.7086
2472,160593.5083
2473,132867.6816
2474,116933.17
2475,208593.5641
2476,113147.2087
2477,133177.2921
2478,152480.1084
2479,140297.5742
2480,147419.4494
2481,134434.3452
2482,122362.1373
2483,120170.0271
2484,127026.3483
2485,123874.9832
2486,146223.4511
2487,191914.0795
2488,120691.5083
2489,155597.7976
2490,142113.9525
2491,96350.19544
2492,182699.2666
2493,139267.0504
2494,164193.2724
2495,125860.7297
2496,218883.12
2497,161224.9855
2498,117356.2326
2499,121479.4606
2500,146844.7185
2501,126288.5276
2502,134177.9418
2503,107576.8902
2504,216820.862
2505,228900.5252
2506,255807.1251
2507,299628.3675
2508,252611.2553
2509,240772.8615
2510,217146.0585
2511,191497.8028
2512,215644.471
2513,217476.6485
2514,228278.7281
2515,147680.6638
2516,166031.1594
2517,133503.6721
2518,134570.9916
2519,223301.7933
2520,218693.6441
2521,216096.5814
2522,213133.3599
2523,128453.4137
2524,134984.3665
2525,141565.895
2526,142163.3618
2527,131532.7377
2528,128410.6526
2529,126536.3388
2530,127552.4949
2531,221654.6774
2532,226378.3397
2533,214390.128
2534,208601.8791
2535,284754.8938
2536,258741.0166
2537,203028.0277
2538,228266.7158
2539,179747.1328
2540,188890.6104
2541,205532.4035
2542,189236.344
2543,123668.5546
2544,140447.7683
2545,128217.9192
2546,158331.0858
2547,144727.6219
2548,149430.795
2549,148688.3266
2550,285720.32
2551,147888.3313
2552,120341.2638
2553,118785.4339
2554,101943.4613
2555,90955.23549
2556,113649.2619
2557,118092.387
2558,171753.1588
2559,122621.6398
2560,111167.4058
2561,103341.6037
2562,135608.4091
2563,140987.8198
2564,155288.9874
2565,132633.8414
2566,152457.2497
2567,121623.4124
2568,182407.9707
2569,180103.1769
2570,124750.0623
2571,198673.5684
2572,145854.9027
2573,189413.1104
2574,302521.2539
2575,122255.8047
2576,170826.6085
2577,147680.8857
2578,90099.52802
2579,104634.2208
2580,121452.2195
2581,138453.7385
2582,121711.6509
2583,212506.3338
2584,161131.6219
2585,202700.2595
2586,202997.9731
2587,178556.4412
2588,131115.6384
2589,145965.755
2590,208016.5196
2591,224137.6793
2592,207040.6782
2593,253002.7981
2594,163580.002
2595,193930.3606
2596,286854.1638
2597,208149.7497
2598,283273.5693
2599,341147.4017
2600,191144.582
2601,139338.0521
2602,89159.46258
2603,92800.18073
2604,91079.16409
2605,93521.11133
2606,145877.2232
2607,163056.201
2608,202080.3147
2609,151274.229
2610,111226.6246
2611,167935.896
2612,146217.6817
2613,119915.4004
2614,122509.9705
2615,155457.6606
2616,137070.2406
2617,145996.4898
2618,204292.7794
2619,184735.0981
2620,177227.7448
2621,183861.9454
2622,181425.0903
2623,248095.5704
2624,300988.1489
2625,301517.4361
2626,160668.9729
2627,159093.5859
2628,409997.6309
2629,513707.27
2630,336711.7023
2631,464565.1036
2632,353479.7316
2633,214434.4592
2634,373696.4691
2635,150214.6205
2636,176542.966
2637,157278.6071
2638,271255.2493
2639,180703.3114
2640,150046.6753
2641,122599.5961
2642,206971.6344
2643,131564.117
2644,135561.9199
2645,100812.2407
2646,95359.79776
2647,101293.1858
2648,144938.6534
2649,139957.981
2650,109676.8563
2651,162124.6009
2652,438440.1212
2653,256558.826
2654,298773.1697
2655,362644.1902
2656,322036.1589
2657,305830.5184
2658,279904.3164
2659,312032.4397
2660,349437.5317
2661,322645.7036
2662,350577.4825
2663,290491.2282
2664,273618.9168
2665,299095.0176
2666,271433.6653
2667,180090.9745
2668,194918.1729
2669,185588.3253
2670,282534.6143
2671,194305.3457
2672,182537.5128
2673,177445.5638
2674,174265.8006
2675,160756.1574
2676,199735.9531
2677,183116.143
2678,286246.245
2679,289829.3823
2680,290035.399
2681,406626.0215
2682,312546.0939
2683,540986.3
2684,304300.1998
2685,313758.1634
2686,294138.0465
2687,273004.6685
2688,212422.4287
2689,199144.3456
2690,418695.3067
2691,216881.3965
2692,138686.0253
2693,201911.7933
2694,142114.5219
2695,205616.1574
2696,198928.6075
2697,208408.6991
2698,204807.5415
2699,197964.759
2700,177820.5883
2701,165762.0002
2702,132624.7975
2703,165999.5103
2704,143258.4774
2705,126304.9821
2706,121417.766
2707,125623.0281
2708,135888.2301
2709,113284.2049
2710,123051.1078
2711,299827.1831
2712,344163.8943
2713,167215.607
2714,162602.0961
2715,189073.1675
2716,154026.693
2717,206794.7822
2718,211997.7056
2719,149118.2734
2720,159532.8015
2721,141355.9999
2722,152974.6912
2723,137129.0292
2724,123747.3648
2725,134409.8664
2726,144158.4564
2727,163622.2334
2728,164522.8378
2729,149353.8014
2730,139043.5137
2731,110660.9142
2732,113819.5225
2733,140342.3826
2734,142017.9873
2735,124774.6429
2736,142075.4032
2737,117611.552
2738,139136.2968
2739,159996.1696
2740,143275.6278
2741,138402.9232
2742,158245.8637
2743,138821.2699
2744,145062.4692
2745,133477.5609
2746,122405.4022
2747,163816.8468
2748,139784.4701
2749,129219.4326
2750,136549.3514
2751,123467.9127
2752,292471.4573
2753,148697.8333
2754,201500.614
2755,127089.7405
2756,100842.8337
2757,94499.32654
2758,95765.79349
2759,146555.0513
2760,134049.7644
2761,145920.7021
2762,143196.8919
2763,164007.7685
2764,177270.359
2765,226787.5647
2766,167043.1881
2767,103253.7803
2768,130959.267
2769,135255.2411
2770,143605.5039
2771,119133.2589
2772,121867.862
2773,205996.8677
2774,140738.716
2775,128020.1906
2776,144305.8926
2777,135359.3731
2778,102155.9852
2779,193784.1144
2780,107266.8058
2781,91319.04025
2782,112327.3089
2783,114526.846
2784,121234.9849
2785,142658.3047
2786,61218.92943
2787,115661.451
2788,93326.18363
2789,143829.0907
2790,92131.93655
2791,126493.4225
2792,65202.96171
2793,179350.2213
2794,134976.5012
2795,114109.0769
2796,90938.43441
2797,215103.7916
2798,124788.0706
2799,107896.6329
2800,92711.46818
2801,106172.3302
2802,135776.8082
2803,181697.2175
2804,163116.8722
2805,103465.806
2806,92856.92632
2807,123572.3401
2808,142431.7794
2809,129377.0036
2810,136528.3733
2811,141764.0875
2812,145082.846
2813,149040.8351
2814,145639.4792
2815,102525.0752
2816,213252.2397
2817,140575.7025
2818,119580.9675
2819,175392.8154
2820,142131.5334
2821,114117.0904
2822,210538.9642
2823,313440.4348
2824,153082.5583
2825,148462.727
2826,132587.2492
2827,150961.4564
2828,294797.7504
2829,213966.3846
2830,273906.1924
2831,191684.6514
2832,217729.4709
2833,296159.9807
2834,228077.1174
2835,212624.718
2836,212454.7009
2837,157883.951
2838,149319.3549
2839,206835.9091
2840,194188.2364
2841,214556.987
2842,222419.406
2843,152740.1899
2844,166488.5427
2845,122008.668
2846,221438.2879
2847,189051.231
2848,183904.6079
2849,216134.4358
2850,249463.8229
2851,254530.0307
2852,204702.1525
2853,239702.3293
2854,140409.7867
2855,204240.1965
2856,216304.4732
2857,211028.7135
2858,198522.3732
2859,124278.6108
2860,126796.7672
2861,144212.6646
2862,215074.7799
2863,118675.0684
2864,260955.8661
2865,146833.8019
2866,140188.0355
2867,111628.8291
2868,118220.8538
2869,132748.3165
2870,161714.4291
2871,115308.7562
2872,62420.52344
2873,112081.9595
2874,135276.9349
2875,120240.8401
2876,149238.5307
2877,144524.0507
2878,150812.1345
2879,128178.5913
2880,114297.1466
2881,175059.2461
2882,143387.7765
2883,198692.0741
2884,189611.3727
2885,207285.2099
2886,166555.0609
2887,97968.12821
2888,123431.7428
2889,77076.79922
2890,86253.05214
2891,161166.4544
2892,86107.29996
2893,118657.4769
2894,77288.57399
2895,260232.6736
2896,222631.3454
2897,188393.3684
2898,175634.9723
2899,203106.0184
2900,158764.0456
2901,203152.6631
2902,192592.6552
2903,291898.6537
2904,316094.4046
2905,171311.1565
2906,179500.1205
2907,122054.3997
2908,119149.7617
2909,150681.7692
2910,82384.09503
2911,89118.90702
2912,147587.5903
2913,88891.70611
2914,88817.07222
2915,90460.33764
2916,88385.66593
2917,148334.1126
2918,113671.3984
2919,211860.2672
